Site,Plot,Date,Time,Observer,Transect,Position,OW Bluestem TL,OW Bluestem TR,OW Bluestem BL,OW Bluestem BR,Johnson TL,Johnson TR,Johnson BL,Johnson BR,Present?,Notes
Fawcett,Flush,6/13/23,10:33,HA,QL2,6,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,9,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,12,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,15,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,18,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,21,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,24,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,27,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,30,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,33,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,36,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,39,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,42,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,45,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,48,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,9:12,HA,QL1,0,1,1,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,3,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,6,1,1,1,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,9,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,12,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,15,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,18,1,0,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,21,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,24,0,0,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,27,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,30,0,0,1,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,33,1,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,36,0,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,39,0,0,1,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,42,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,9:12,HA,QL1,45,1,0,1,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,9:12,HA,QL1,48,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,0,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,3,1,1,1,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,6,0,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,9,0,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,12,0,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,15,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,18,0,0,0,1,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,21,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,24,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,27,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,30,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,33,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,36,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,10:34,HA,CTR,39,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,42,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,45,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,10:34,HA,CTR,48,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,0,0,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,3,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,6,0,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,9,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,12,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,15,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,18,1,0,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,21,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,24,1,0,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,27,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,30,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,14:08,HA,QL2,33,1,1,0,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,36,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,39,1,1,1,1,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,42,0,1,0,0,0,0,0,0,Yes,
Fawcett,Shed,6/13/23,14:08,HA,QL2,45,0,0,0,0,0,0,0,0,No,
Fawcett,Shed,6/13/23,14:08,HA,QL2,48,0,1,0,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,0,1,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,3,1,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,6,0,1,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,9,1,0,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,12,1,0,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,15,1,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,18,1,1,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,21,1,1,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,24,1,1,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,27,1,0,0,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,30,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,33,1,0,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,36,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,39,1,0,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,42,1,1,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,45,0,0,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL1,48,0,1,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,0,1,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,3,1,1,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,6,1,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,9,1,1,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,12,0,1,0,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,15,0,0,0,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,18,0,1,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,21,1,0,1,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,24,1,0,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,27,1,0,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,30,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,33,0,1,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,36,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,39,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,42,1,0,1,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,45,1,0,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",CTR,48,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,0,0,0,0,1,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,3,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,6,0,1,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,9,1,0,0,0,0,0,0,0,Yes,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,12,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,15,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,18,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,21,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,24,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,27,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,30,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,33,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,36,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,39,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,42,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,45,0,0,0,0,0,0,0,0,No,
Fawcett,Hog,6/13/23,10:40,"MC, ER, RK",QL2,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:10,LR,QL1,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,10:36,LR,CTR,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Rider,6/20/23,11:02,LR,QL2,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,9:46,LR,QL1,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:19,LR,CTR,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Creek,6/21/23,10:48,LR,QL2,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,12:03,EAL,QL1,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,CTR,48,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,0,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,3,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,6,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,9,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,12,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,15,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,18,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,21,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,24,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,27,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,30,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,33,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,36,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,39,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,42,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,45,0,0,0,0,0,0,0,0,No,
Wilhelm,Hare,6/21/23,14:51,EAL,QL2,48,0,0,0,0,0,0,0,0,No,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,0,0,0,0,0,0,0,0,0,No,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,3,0,0,0,0,0,0,0,0,No,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,6,1,0,1,0,0,0,0,0,Yes,
High Hope ,Corral,6/9/2023,9:19,LR,QL1,9,1,1,0,1,0,0,0,0,Yes,
