site,plot,date,observer,transectID,start_time,position,field_plant_sp,inflor_count,true_plant_sp,notes,year,season,,,,,,,,,,,,,,,
Waco,Area 111,6/5/2023,MC,QL2,13:30,48,SACA3,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,0,RUHI2,48,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,0,LOUNU,30,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,0,OELA,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,RUHI2,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,LOUNU,23,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,VEHA,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,OELA,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,3,VIHI,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,6,7OAR,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,9,7OAR,21,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,12,7OAR,28,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,15,7OAR,36,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,18,7OAR,169,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,21,7OAR,118,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,24,VILU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,27,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,30,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,30,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,33,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,36,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,39,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,39,CERA5?,3,,EAL;iNat + pressed,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,42,LOUNU,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,45,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,45,LOUNU,19,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,45,MOPU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,45,CRGC2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,48,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,48,LOUNU,18,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,48,VILU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL1,10:54,48,OELA,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,0,RUHI2,58,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,0,SACA3,13,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,0,LOUNU,80,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,0,DAPU3,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,3,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,3,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,3,DAPU3,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,3,LOUNU,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,6,ARIE2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,6,RUHI2,24,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,6,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,6,DAPU3,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,6,LOUNU,27,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,9,MOPU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,9,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,12,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,15,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,15,MOPU,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,18,RUHI2,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,18,SACA3,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,18,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,21,RUHI2,22,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,21,PHNO2,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,21,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,21,LOUNU,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,24,RUHI2,17,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,24,LOUNU,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,24,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,27,RUHI2,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,27,GECA5,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,27,LOUNU,14,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,27,DAPU3,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,27,PHNO2,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,30,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,30,PHNO2,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,30,LOUNU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,30,OELA,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,33,HEAM,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,33,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,36,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,36,CRGL2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,39,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,42,RUHI2,19,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,42,LOUNU,32,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,45,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,45,LOUNU,7,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,48,RUHI2,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,48,LOUNU,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,CENTER,14:49,48,DAPU3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,0,RUHI2,31,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,0,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,0,VIHI,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,0,LOUNU,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,3,LOUNU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,3,VIHI,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,3,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,6,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,6,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,6,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,6,VARA,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,9,SACA3,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,9,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,12,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,12,VIHI,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,12,CETE2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,12,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,15,RUHI2,42,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,15,LOUNU,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,15,7OAR,36,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,15,DAPU3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,EAL,QL2,15:50,15,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,18,RUHI2,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,18,VIHI,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,18,7OAR,16,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,18,MOPU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,21,VIHI,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,24,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,27,RUHI2,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,27,VIHI,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,30,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,30,RUHI2,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,30,LOUNU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,36,RUHI2,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,36,LOUNU,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,39,MPOU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,39,RUHI2,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,39,CE7E2,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,39,VARA,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,42,LOUNU,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,42,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,42,VIHI,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,45,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,45,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,45,VIHI,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,45,VEHA,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,48,LOUNU,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,48,VIHI,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Woods,6/6/2023,LR,QL2,15:50,48,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,0,RUHI2,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,0,SACA3,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,0,PYPA,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,3,RUHI2,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,6,RUHI2,16,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,6,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,6,VEHA,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,6,HERO2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,9,RUHI2,14,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,9,SACA3,7,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,12,RUHI2,14,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,12,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,12,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,15,RUHI2,40,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,15,CAIN13,1,,EAL iNAT conted by spike,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,15,TRBI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,18,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,21,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,21,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,24,RUHI2,29,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,24,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,27,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,30,RUHI2,16,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,30,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,33,RUHI2,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,33,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,36,MPME,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,39,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,42,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,42,VEHA,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,45,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,45,HEAM,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,48,HERO2,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,48,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,QL1,9:06,48,HERO2,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,0,RUHI2,9,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,3,RUHI2,34,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,3,SACA3,6,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,3,HEAM,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,6,RUHI2,84,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,6,SACA3,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,EAL,CENTER,9:06,6,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,9,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,9,HERO2,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,12,RUHI2,7,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,12,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,15,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,18,RUHI2,12,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,21,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,24,RUHI2,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,24,SACA3,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,27,SACA3,41,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,30,SACA3,55,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,30,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,33,SACA3,30,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,36,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,39,RUHI2,14,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,39,SACA3,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,42,HERO2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,42,RUHI2,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,45,RUHI2,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,45,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,45,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,45,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,45,GAVO,2,,EAL iNat conted by spike,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,48,SACA3,24,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,48,RUHI2,12,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,48,HERO2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,CENTER,9:06,48,GAVO,1,,MC;iNat,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,0,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,0,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,3,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,6,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,9,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,12,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,15,ERST3,15,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,18,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,21,SACA3,11,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,21,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,24,SACA3,42,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,24,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,27,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,27,MELU2,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,27,LOUNU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,27,DAPU3,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,30,SACA3,8,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,30,LOUNU,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,30,HEAM,3,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,30,NELU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,30,POVE?,8,,EAL;iNat,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,33,LOUNU,10,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,36,NELU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,36,LOUNU,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,36,POVE?,5,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,39,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,39,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,39,DAPU3,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,39,LOUNU,2,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,42,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Whitney,Main,6/7/2023,LR,QL2,10:58,42,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
