"","SWG_ID","site.plot","year","Method","Order","Family","Genus","Species","M.F","full_plant_sp","plot","taxon","insect.type","Genus_species","USDA_name","USDA_code"
"108","SWG18_5331","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"109","SWG18_5332","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tristis","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tristis","bee","Melissodes_tristis","new croton Oka Highway fall 17","OkaCroton"
"110","SWG18_5333","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tristis","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tristis","bee","Melissodes_tristis","new croton Oka Highway fall 17","OkaCroton"
"111","SWG18_5334","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"112","SWG18_5335","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"113","SWG18_5336","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","F",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"114","SWG18_5337","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"115","SWG18_5338","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","F",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"116","SWG18_5339","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","coreopsis","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_coreopsis","bee","Melissodes_coreopsis","new croton Oka Highway fall 17","OkaCroton"
"117","SWG18_5340","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"118","SWG18_5341","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"119","SWG18_5342","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","M",NA,"50 Acres","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"120","SWG18_5343","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"121","SWG18_5344","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"122","SWG18_5345","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"123","SWG18_5346","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Apidae","Diadasia","rinconis","M",NA,"50 Acres","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","new croton Oka Highway fall 17","OkaCroton"
"124","SWG18_5347","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Megachilidae","Megachile","albitarsis","F",NA,"50 Acres","Hymenoptera_Megachilidae_Megachile_albitarsis","bee","Megachile_albitarsis","new croton Oka Highway fall 17","OkaCroton"
"125","SWG18_5348","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Megachilidae","Megachile","policaris","F",NA,"50 Acres","Hymenoptera_Megachilidae_Megachile_policaris","bee","Megachile_policaris","new croton Oka Highway fall 17","OkaCroton"
"126","SWG18_5349","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"127","SWG18_5350","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"128","SWG18_5351","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"129","SWG18_5352","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"130","SWG18_5353","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"131","SWG18_5354","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"132","SWG18_5355","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"133","SWG18_5356","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"134","SWG18_5357","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"135","SWG18_5358","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"136","SWG18_5359","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"137","SWG18_5360","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"138","SWG18_5361","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"139","SWG18_5362","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"140","SWG18_5363","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"141","SWG18_5364","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"142","SWG18_5365","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"143","SWG18_5366","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"144","SWG18_5367","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"145","SWG18_5368","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"146","SWG18_5369","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"147","SWG18_5370","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"148","SWG18_5371","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-18","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-18","bee","Lasioglossum_sp. TX-18","new croton Oka Highway fall 17","OkaCroton"
"149","SWG18_5372","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"150","SWG18_5373","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"151","SWG18_5374","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","coactum","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","new croton Oka Highway fall 17","OkaCroton"
"152","SWG18_5375","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F",NA,"50 Acres","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","new croton Oka Highway fall 17","OkaCroton"
"153","SWG18_5376","Stillhouse 50 Acres","2018","Pan Trap","Hymenoptera","Pompilidae","Ageniella","placita","F",NA,"50 Acres","Hymenoptera_Pompilidae_Ageniella_placita","wasp","Ageniella_placita","new croton Oka Highway fall 17","OkaCroton"
"154","SWG18_5377","Stillhouse 50 Acres","2018","Pan Trap","Diptera","Pipunculidae","Tomosvaryella","NA","NA",NA,"50 Acres","Diptera_Pipunculidae_Tomosvaryella","fly","Tomosvaryella_NA","new croton Oka Highway fall 17","OkaCroton"
"155","SWG18_5378","Stillhouse 50 Acres","2018","Pan Trap","Diptera","Tachinidae","NA","NA","NA",NA,"50 Acres","Diptera_Tachinidae","fly","NA_NA","new croton Oka Highway fall 17","OkaCroton"
"156","SWG18_5379","Stillhouse 50 Acres","2018","Pan Trap","Lepidoptera","Hesperiidae","Hesperia","comma","NA",NA,"50 Acres","Lepidoptera_Hesperiidae_Hesperia_comma","lep","Hesperia_comma","new croton Oka Highway fall 17","OkaCroton"
"157","SWG18_5380","Stillhouse 50 Acres","2018","Pan Trap","Lepidoptera","Pieridae","Pyrisitia","lisa","NA",NA,"50 Acres","Lepidoptera_Pieridae_Pyrisitia_lisa","lep","Pyrisitia_lisa","new croton Oka Highway fall 17","OkaCroton"
"158","SWG18_5386","Stillhouse WMA5","2018","netting","Lepidoptera","Pieridae","Pyrisitia","lisa","NA","Glandularia bipinnatifida","WMA5","Lepidoptera_Pieridae_Pyrisitia_lisa","lep","Pyrisitia_lisa","Glandularia bipinnatifida","GLBI2"
"159","SWG18_5387","Stillhouse WMA5","2018","netting","Hymenoptera","Vespidae","Euodynerus","sp. 1","F","Ratibida columnifera","WMA5","Hymenoptera_Vespidae_Euodynerus_sp. 1","wasp","Euodynerus_sp. 1","Ratibida columnifera","RACO3"
"160","SWG18_5388","Stillhouse WMA5","2018","netting","Hymenoptera","Crabronidae","Cerceris","sp. 5","M","Croton monanthogynus","WMA5","Hymenoptera_Crabronidae_Cerceris_sp. 5","wasp","Cerceris_sp. 5","Croton monanthogynus","CRMO6"
"161","SWG18_5389","Stillhouse WMA5","2018","netting","Hymenoptera","Crabronidae","Tachytes","sp. 3","M","Croton monanthogynus","WMA5","Hymenoptera_Crabronidae_Tachytes_sp. 3","wasp","Tachytes_sp. 3","Croton monanthogynus","CRMO6"
"162","SWG18_5390","Stillhouse WMA5","2018","netting","Hymenoptera","Crabronidae","Tachytes","sp. 3","M","Croton monanthogynus","WMA5","Hymenoptera_Crabronidae_Tachytes_sp. 3","wasp","Tachytes_sp. 3","Croton monanthogynus","CRMO6"
"163","SWG18_5391","Stillhouse WMA5","2018","netting","Hymenoptera","Crabronidae","Cerceris","sp. 4","M","Croton monanthogynus","WMA5","Hymenoptera_Crabronidae_Cerceris_sp. 4","wasp","Cerceris_sp. 4","Croton monanthogynus","CRMO6"
"164","SWG18_5392","Stillhouse WMA5","2018","netting","Hymenoptera","Vespidae","Parancistrocerus","fulvipes","M","Ratibida columnifera","WMA5","Hymenoptera_Vespidae_Parancistrocerus_fulvipes","wasp","Parancistrocerus_fulvipes","Ratibida columnifera","RACO3"
"165","SWG18_5393","Stillhouse WMA5","2018","netting","Hymenoptera","Crabronidae","Cerceris","sp. 4","M","Croton monanthogynus","WMA5","Hymenoptera_Crabronidae_Cerceris_sp. 4","wasp","Cerceris_sp. 4","Croton monanthogynus","CRMO6"
"166","SWG18_5394","Stillhouse WMA5","2018","netting","Hymenoptera","Pompilidae","Anoplius","sp. 12","M","Croton monanthogynus","WMA5","Hymenoptera_Pompilidae_Anoplius_sp. 12","wasp","Anoplius_sp. 12","Croton monanthogynus","CRMO6"
"167","SWG18_5395","Stillhouse WMA5","2018","netting","Coleoptera","Meloidae","Epicauta","callosa","NA","Glandularia bipinnatifida","WMA5","Coleoptera_Meloidae_Epicauta_callosa","beetle","Epicauta_callosa","Glandularia bipinnatifida","GLBI2"
"168","SWG18_5398","Stillhouse WMA5","2018","netting","Coleoptera","Meloidae","Epicauta","callosa","NA","Ratibida columnifera","WMA5","Coleoptera_Meloidae_Epicauta_callosa","beetle","Epicauta_callosa","Ratibida columnifera","RACO3"
"169","SWG18_5399","Stillhouse WMA5","2018","netting","Coleoptera","Meloidae","Epicauta","callosa","NA","Ratibida columnifera","WMA5","Coleoptera_Meloidae_Epicauta_callosa","beetle","Epicauta_callosa","Ratibida columnifera","RACO3"
"170","SWG18_5400","Stillhouse WMA5","2018","netting","Coleoptera","Cerambycidae","Batyle","suturalis","NA","Ratibida columnifera","WMA5","Coleoptera_Cerambycidae_Batyle_suturalis","beetle","Batyle_suturalis","Ratibida columnifera","RACO3"
"171","SWG18_5401","Stillhouse WMA5","2018","netting","Hymenoptera","Megachilidae","Megachile","policaris","F","Ratibida columnifera","WMA5","Hymenoptera_Megachilidae_Megachile_policaris","bee","Megachile_policaris","Ratibida columnifera","RACO3"
"172","SWG18_5402","Stillhouse WMA5","2018","netting","Hymenoptera","Halictidae","Lasioglossum","sp. TX-16","F","Croton monanthogynus","WMA5","Hymenoptera_Halictidae_Lasioglossum_sp. TX-16","bee","Lasioglossum_sp. TX-16","Croton monanthogynus","CRMO6"
"173","SWG18_5403","Stillhouse WMA5","2018","netting","Diptera","Syrphidae","Toxomerus","marginatus","NA","Croton monanthogynus","WMA5","Diptera_Syrphidae_Toxomerus_marginatus","fly","Toxomerus_marginatus","Croton monanthogynus","CRMO6"
"174","SWG18_5404","Stillhouse WMA5","2018","netting","Diptera","Asilidae","Ospriocerus","vallensis","NA","Croton monanthogynus","WMA5","Diptera_Asilidae_Ospriocerus_vallensis","fly","Ospriocerus_vallensis","Croton monanthogynus","CRMO6"
"175","SWG18_5405","Stillhouse WMA5","2018","netting","Diptera","Syrphidae","Toxomerus","marginatus","NA","Croton monanthogynus","WMA5","Diptera_Syrphidae_Toxomerus_marginatus","fly","Toxomerus_marginatus","Croton monanthogynus","CRMO6"
"176","SWG18_5412","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Melissodes","coreopsis","M","Ratibida columnifera","WMA5","Hymenoptera_Apidae_Melissodes_coreopsis","bee","Melissodes_coreopsis","Ratibida columnifera","RACO3"
"177","SWG18_5413","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Melissodes","tepaneca","M","Ratibida columnifera","WMA5","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","Ratibida columnifera","RACO3"
"178","SWG18_5414","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Melissodes","tristis","M","Ratibida columnifera","WMA5","Hymenoptera_Apidae_Melissodes_tristis","bee","Melissodes_tristis","Ratibida columnifera","RACO3"
"179","SWG18_5416","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Melissodes","coreopsis","M","Ratibida columnifera","WMA5","Hymenoptera_Apidae_Melissodes_coreopsis","bee","Melissodes_coreopsis","Ratibida columnifera","RACO3"
"180","SWG18_5417","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Svastra","petulca","M","Ratibida columnifera","WMA5","Hymenoptera_Apidae_Svastra_petulca","bee","Svastra_petulca","Ratibida columnifera","RACO3"
"181","SWG18_5418","Stillhouse WMA5","2018","netting","Hymenoptera","Halictidae","Lasioglossum","coactum","M","Phyla nodiflora","WMA5","Hymenoptera_Halictidae_Lasioglossum_coactum","bee","Lasioglossum_coactum","Phyla nodiflora","PHNO2"
"182","SWG18_5419","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Diadasia","rinconis","M","Glandularia bipinnatifida","WMA5","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","Glandularia bipinnatifida","GLBI2"
"183","SWG18_5420","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Diadasia","rinconis","M","Croton monanthogynus","WMA5","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","Croton monanthogynus","CRMO6"
"184","SWG18_5421","Stillhouse WMA5","2018","netting","Hymenoptera","Apidae","Diadasia","rinconis","M","Cirsium spp.","WMA5","Hymenoptera_Apidae_Diadasia_rinconis","bee","Diadasia_rinconis","Cirsium spp.","CIRSI"
"185","SWG18_5422","Stillhouse WMA5","2018","netting","Diptera","Bombyliidae","Geron","spp.","NA","Ratibida columnifera","WMA5","Diptera_Bombyliidae_Geron_spp.","fly","Geron_spp.","Ratibida columnifera","RACO3"
"186","SWG18_5423","Stillhouse WMA5","2018","netting","Diptera","Bombyliidae","Geron","spp.","NA","Phyla nodiflora","WMA5","Diptera_Bombyliidae_Geron_spp.","fly","Geron_spp.","Phyla nodiflora","PHNO2"
"187","SWG18_5424","Stillhouse WMA5","2018","netting","Diptera","Bombyliidae","Geron","spp.","NA","Ratibida columnifera","WMA5","Diptera_Bombyliidae_Geron_spp.","fly","Geron_spp.","Ratibida columnifera","RACO3"
"188","SWG18_5425","Stillhouse WMA5","2018","netting","Diptera","Bombyliidae","Geron","spp.","NA","Ratibida columnifera","WMA5","Diptera_Bombyliidae_Geron_spp.","fly","Geron_spp.","Ratibida columnifera","RACO3"
