site,date,plotname,observer,start_time,transectID,position,herb,wood,canopy,litter,bare,rocky,notes,year,season,site.plot,year_cat,fieldseason
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,18,12,0,0,4,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,21,12,0,0,3,1,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,24,12,0,0,4,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,27,13,0,0,3,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,30,14.5,0,0,1.5,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,33,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,36,13,0,0,3,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,39,8,0,0,8,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,42,10,0,0,6,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,45,8,0,0,8,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,CENTER,48,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,0,13.5,0,0,2.5,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,3,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,6,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,9,13.5,0,0,2.5,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,12,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,15,13.5,0,0,2.5,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,18,14,0,0,2,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,21,13,0,0,3,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,24,10,0,0,5,1,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,27,13,0,0,3,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,30,11.5,0,0,3,1.5,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,33,12,0,0,3,1,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,36,13.5,0,0,2.5,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,39,11,0,0,3,2,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,42,12,0,0,4,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,45,12,0,0,4,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Stillhouse,9/11/17,Union Grove,S. Jha,NA,QL2,48,13,0,0,3,0,0,NA,2017,fall,Stillhouse Union Grove,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,0,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,3,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,6,5,10,0,1,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,9,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,12,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,15,11,0,0,5,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,18,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,21,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,24,10,0,0,6,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,27,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,30,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,33,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,36,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,39,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,42,9.5,0,0,6.5,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,45,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,13:08,QL1,48,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,0,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,3,6,0,0,10,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,6,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,9,10,0,0,6,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,12,10,0,0,6,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,15,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,18,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,21,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,24,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,27,7.5,0,0,8,0.5,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,30,8,0,0,7,1,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,33,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,36,10,0,0,5,1,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,39,11.5,0,0,4,0.5,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,42,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,45,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:38,CENTER,48,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,0,9,0,0,6,1,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,3,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,6,9.5,0,0,6.5,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,9,12,0,0,4,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,12,10,0,0,6,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,15,8.5,0,0,7.5,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,18,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,21,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,24,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,27,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,30,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,33,11.5,0,0,4.5,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,36,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,39,8,0,0,8,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,42,7,0,0,9,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,45,9,0,0,7,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,Flood,E. Lichtenberg,12:07,QL2,48,12,0,0,4,0,0,NA,2017,fall,Whitney Flood,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,0,3.5,0,0,10.5,2,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,3,8,0,0,7,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,6,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,9,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,12,10,0,0,5,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,15,10,0,0,5,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,18,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,21,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,24,8,0,0,7,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,27,8,0,0,7,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,30,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,33,7,0,0,8,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,36,7.5,0,0,8.5,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,39,5,0,0,11,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,42,7,0,0,8,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,45,5,0,0,11,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,9:45,QL1,48,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,0,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,3,8,0,0,7,1,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,6,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,9,7.5,0,0,8,0.5,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,12,7,0,0,9,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,15,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,18,7.5,0,0,8,0.5,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,21,9.5,0,0,6.5,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,24,7,0,0,9,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,27,7,0,0,9,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,30,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,33,5,0,0,11,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,36,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,39,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,42,6.5,0,0,9.5,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,45,6.5,0,0,9,0.5,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:12,CENTER,48,4,0,0,12,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,0,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,3,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,6,4,0,0,12,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,9,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,12,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,15,3,0,0,13,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,18,4.5,0,0,11.5,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,21,2,0,0,14,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,24,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,27,13,0,0,3,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,30,13.5,0,0,2.5,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,33,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,36,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,39,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,42,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,45,8,0,0,8,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/13/17,50 Acres,E. Lichtenberg,10:30,QL2,48,9,0,0,7,0,0,NA,2017,fall,Whitney 50 Acres,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,0,10,0,0,6,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,3,6,0,0,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,6,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,9,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,12,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,15,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,18,4.5,0,0,11.5,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,21,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,24,5,0,0,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,27,6,0,0,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,30,4.5,0,0,11.5,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,33,6,0,0,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,36,5,0,1,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,39,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,42,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,45,6,0,0,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:15,QL1,48,3,0,0,13,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,0,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,3,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,6,4.5,0,0,11,0.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,9,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,12,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,15,5,0,1,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,18,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,21,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,24,6,0,0,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,27,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,30,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,33,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,36,4,0,0,8,4,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,39,2.5,0,14,6,7.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,42,4,0,0,9.5,2.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,45,4,0,0,11.5,0.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:35,CENTER,48,5,0,0,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,0,7,0,0,9,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,3,8,0,0,8,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,6,10,0,0,6,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,9,7,0,0,9,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,12,0,6,16,10,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,15,4,0,0,8,4,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,18,5,0,0,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,21,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,24,4,0,0,9,3,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,27,5,0,1,11,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,30,4,0,0,11.5,0.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,33,4,0,0,11.5,0.5,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,36,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,39,3.5,0,0,12.5,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,42,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,45,4,0,0,12,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/25/17,Main,E. Lichtenberg,11:55,QL2,48,3.5,0,0,12.5,0,0,NA,2017,fall,Whitney Main,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,0,2,0,0,14,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,3,1.5,0,0,14.5,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,6,1,0,2,15,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,9,2,0,4,14,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,12,6,0,16,10,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,15,6,0.5,16,9.5,0,0,corrected,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,18,8,0,0,8,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,21,7,0,0,9,0,0,NA,2017,fall,Whitney Woods,A,fall2017
Whitney,9/13/17,Woods,E. Lichtenberg,14:45,QL1,24,3,0,0,13,0,0,NA,2017,fall,Whitney Woods,A,fall2017
