Year,Site,Plot,Date,Time,Observer,Transect,Quad.,Bothriochloa_TR,Bothriochloa_TL,Bothriochloa_BR,Bothriochloa_BL,Total_Bothriochloa,Prop_Bothriochloa,Sorghastrum_TR,Sorghastrum_TL,Sorghastrum_BR,Sorghastrum_BL,Total_Sorghastrum,Prop_Sorghatrum,Present,Notes
2021,Waco,Area 111,6/12/21,8:17,S. Wilhelm,CTR,42,1,1,1,1,4,1,0,0,0,0,0,0,yes,
2021,Waco,Area 111,6/12/21,8:17,S. Wilhelm,CTR,45,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Waco,Area 111,6/12/21,8:17,S. Wilhelm,CTR,48,0,0,1,1,2,0.5,0,0,0,0,0,0,yes,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,0,0,1,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,no,dead tree
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,42,0,1,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 111,6/12/21,9:14,S. Wilhelm,QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,0,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,3,0,0,0,0,0,0,1,0,1,0,2,0.5,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,6,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,ant mound
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,9,0,0,0,0,0,0,0,0,1,1,2,0.5,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,12,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,15,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,18,0,0,0,0,0,0,0,0,1,1,2,0.5,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,21,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,24,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,27,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,30,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,33,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,36,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,39,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,42,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,45,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,12:39,S. Wilhelm,QL1,48,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,0,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,3,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,6,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,9,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,12,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,15,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,21,0,0,0,0,0,0,0,1,1,0,2,0.5,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,24,0,0,0,0,0,0,1,0,0,1,2,0.5,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,27,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,30,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,33,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,36,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,39,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,42,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,45,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,13:21,S. Wilhelm,CTR,48,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,0,0,0,0,0,0,0,1,1,0,0,2,0.5,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,3,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,6,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,9,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,12,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,15,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,21,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,24,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,27,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,30,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,33,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,36,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,39,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,42,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,45,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 48,6/12/21,14:14,S. Wilhelm,QL2,48,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,0,0,0,0,0,0,0,1,0,0,0,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,3,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,21,0,0,0,0,0,0,0,1,0,1,2,0.5,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,24,0,0,0,0,0,0,0,1,0,1,2,0.5,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,27,0,0,0,0,0,0,0,0,0,1,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,42,0,0,0,0,0,0,1,0,0,0,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,45,0,0,0,0,0,0,0,0,0,1,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:07,"S. Wilhelm, B. Durrington",QL1,48,0,0,0,0,0,0,0,1,0,0,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,9,0,0,0,0,0,0,0,1,0,0,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,18,0,0,0,0,0,0,1,0,0,0,1,0.25,yes,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,30,1,0,0,0,1,0.25,0,0,0,0,0,0,yes,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,9:53,"S. Wilhelm, B. Durrington",CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Waco,Area 12,6/13/21,10:39,"S. Wilhelm, B. Durrington",QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,no,johnson grass = white like down middle of leaf idaole
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,0,0,0,0,0,0,0,1,1,0,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,3,0,0,0,0,0,0,0,1,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,6,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,9,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,12,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,15,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,21,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,24,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,27,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,30,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,33,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,36,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,39,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,42,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,45,0,0,0,0,0,0,1,1,0,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,12:24,"S. Wilhelm, B. Durrington",QL1,48,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,0,0,0,0,0,0,0,1,0,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,3,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,6,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,9,0,0,0,0,0,0,0,1,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,12,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,15,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,21,0,0,0,0,0,0,0,1,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,24,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,27,0,0,0,0,0,0,0,1,0,1,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,30,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,33,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,36,0,0,0,0,0,0,1,1,0,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,39,0,0,0,0,0,0,0,0,1,1,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,42,0,0,0,0,0,0,1,0,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,45,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:07,"S. Wilhelm, B. Durrington",CTR,48,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,0,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,3,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,6,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,9,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,12,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,15,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,18,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,21,0,0,0,0,0,0,1,0,1,1,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,24,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,27,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,30,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,33,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,36,0,0,0,0,0,0,1,1,1,0,3,0.75,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,39,0,0,0,0,0,0,1,1,1,1,4,1,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,42,0,0,0,0,0,0,1,0,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,45,0,0,0,0,0,0,0,1,1,0,2,0.5,yes,
2021,Waco,Area 52,6/13/21,13:44,"S. Wilhelm, B. Durrington",QL2,48,0,0,0,0,0,0,1,0,1,0,2,0.5,yes,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,6,0,1,0,1,2,0.5,0,0,0,0,0,0,yes,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,24,0,0,0,1,1,0.25,0,0,0,0,0,0,yes,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,30,1,1,0,1,3,0.75,0,0,0,0,0,0,yes,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,33,0,0,0,1,1,0.25,0,1,1,1,3,0.75,yes,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,7:31,"B. Durrington, E. Lopez",QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:37,"B. Durrington, E. Lopez",QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,9,0,0,0,1,1,0.25,0,0,0,0,0,0,yes,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,no,
2021,Whitney,Woods,6/15/21,8:43,"B. Durrington, E. Lopez",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,no,
