year,season,site,plot,siteplot,date,precip14,avgprecip14,avgtemp14,maxtemp14,gdd14,precip30,avgprecip30,avgtemp30,maxtemp30,gdd30,precip60,avgprecip60,avgtemp60,maxtemp60,gdd60,precip90,avgprecip90,avgtemp90,maxtemp90,gdd90,precip120,avgprecip120,avgtemp120,maxtemp120,gdd120,precip150,avgprecip150,avgtemp150,maxtemp150,gdd150,precip180,avgprecip180,avgtemp180,maxtemp180,gdd180,precip365,avgprecip365,avgtemp365,maxtemp365,gdd365
2018,fall,CrossTimbers,Middle,CrossTimbers_Middle,9/24/2018,98.14,6.542666667,24.43333333,34.4,206.1,125.86,4.06,26.39032258,36.9,466.9,229.36,3.76,26.99672131,39.4,1036.65,276.85,3.042307692,28.07362637,43.7,1644.45,283.62,2.343966942,27.99421488,43.7,2177.25,402.35,2.664569536,26.9205298,43.7,2559.35,460.93,2.546574586,24.61878453,43.7,2722,806.22,2.202786885,17.57131148,43.7,3634.45
2019,fall,CrossTimbers,Middle,CrossTimbers_Middle,9/29/2019,73.36,4.890666667,27.02666667,35,236.75,122.91,3.96483871,27.14516129,35.8,486.15,232.93,3.81852459,28.21147541,39,1111.05,245.29,2.695494505,27.93846154,39,1632.2,351.12,2.901818182,27.15619835,39,2075.6,539.64,3.573774834,25.91986755,39,2406.45,663.17,3.663922652,24.4558011,39,2641,1217.2,3.32568306,16.81010929,39,3285.2
2017,summer,CrossTimbers,Middle,CrossTimbers_Middle,7/9/2017,92.27,6.151333333,26.26666667,35.1,225.85,135.34,4.365806452,26.43225806,36.9,469.35,242.42,3.974098361,24.4147541,36.9,879.2,272.42,2.993626374,22.26373626,36.9,1138.45,350.3,2.895041322,20.74710744,36.9,1356.85,406.7,2.693377483,19.08410596,36.9,1513.6,484.02,2.674143646,17.53535912,36.9,1618.6,849.62,2.32136612,18.48196721,38.9,3677.4
2018,summer,CrossTimbers,Middle,CrossTimbers_Middle,6/30/2018,2.63,0.175333333,28.89333333,38.5,246.05,6.73,0.217096774,28.33548387,38.5,499.65,125.5,2.057377049,26.16557377,38.5,986.15,161.66,1.776483516,22.04175824,38.5,1165.5,216.79,1.791652893,19.86363636,38.5,1337.7,398.58,2.639602649,17.24768212,38.5,1421.65,401.93,2.220607735,14.95082873,38.5,1474.75,825.5,2.255464481,17.26612022,38.5,3522.4
2019,summer,CrossTimbers,Middle,CrossTimbers_Middle,6/24/2019,64.68,4.312,24.26666667,34.1,202.75,116.32,3.752258065,24.30322581,34.1,429.75,314,5.147540984,22.1295082,34.1,742.7,417.88,4.592087912,19.89230769,34.1,941,471.66,3.898016529,17.11487603,34.1,1042.9,518.4,3.433112583,14.99271523,34.1,1100.7,610.32,3.371933702,13.42320442,34.1,1144.4,1260.39,3.443688525,16.77568306,43.7,3272.6
2018,spring,Crow,Cactus,Crow_Cactus,4/20/2018,0,0,15.26666667,33.9,111.8,33.05,1.066129032,15.5516129,33.9,228.05,203.35,3.333606557,13.9442623,33.9,395.85,211.68,2.326153846,12.05714286,33.9,504.1,224.68,1.856859504,9.809090909,33.9,547.3,253.48,1.678675497,10.06821192,33.9,683.6,291.89,1.612651934,10.86906077,33.9,880.2,828.98,2.264972678,17.77185792,38.8,3595.45
2019,spring,Crow,Cactus,Crow_Cactus,4/9/2019,16.34,1.089333333,15.28666667,28.1,96.3,48.68,1.570322581,14.10967742,28.5,178.25,66.92,1.09704918,10.16229508,28.5,243.9,82.89,0.910879121,9.681318681,28.5,335,149.44,1.235041322,9.111570248,28.5,402.85,188.97,1.251456954,8.932450331,28.5,488.25,422.14,2.332265193,9.866850829,28.5,651.9,988.85,2.701775956,18.00054645,42.7,3639.3
2018,fall,Crow,Cactus,Crow_Cactus,9/19/2018,154.94,10.32933333,24.82,33.4,217.7,203.72,6.571612903,27.02580645,37.2,478.75,303.41,4.973934426,27.96557377,42.7,1096.05,347.6,3.81978022,28.67252747,42.7,1699.25,402.69,3.328016529,28.56859504,42.7,2246.8,471.89,3.125099338,27.21390728,42.7,2609.6,504.94,2.789723757,25.31933702,42.7,2838.4,887.75,2.425546448,18.66174863,42.7,3914.65
2019,fall,Crow,Cactus,Crow_Cactus,9/23/2019,1.62,0.108,27.71333333,35.4,235.4,36.24,1.169032258,27.68709677,39.5,481.3,40.1,0.657377049,28.62786885,39.5,1136.2,63.87,0.701868132,28.3032967,39.5,1665.65,240.32,1.986115702,27.41652893,39.5,2107.4,465.05,3.079801325,26.09139073,39.5,2432.6,594.66,3.285414365,24.45635359,39.5,2651.2,1056.52,2.886666667,17.50245902,39.5,3440.5
2017,summer,Crow,Cactus,Crow_Cactus,6/17/2017,73.99,4.932666667,25.52,35.6,219.5,98.78,3.186451613,24.11290323,36.5,412.95,147.49,2.417868852,21.86065574,36.5,741.15,227.78,2.503076923,20.97252747,36.5,1028.1,256.28,2.118016529,19.35454545,36.5,1220,303.32,2.008741722,17.82516556,36.5,1356.75,349.67,1.931878453,16.23259669,36.5,1459.2,799.79,2.185218579,19.54699454,39,3945.25
2018,summer,Crow,Cactus,Crow_Cactus,6/19/2018,28.88,1.925333333,28.54,37.6,240.45,58.46,1.885806452,27.99677419,39.7,483.45,124.29,2.037540984,24.64754098,39.7,905.95,157.34,1.729010989,21.65824176,39.7,1133.1,327.64,2.707768595,19.3338843,39.7,1295.45,335.97,2.224966887,17.12582781,39.7,1403.7,348.97,1.92801105,14.78287293,39.7,1446.9,822.78,2.248032787,18.22349727,39.7,3754
2019,summer,Crow,Cactus,Crow_Cactus,6/19/2019,56.51,3.767333333,23.86666667,33.6,200.05,186.37,6.011935484,24.0483871,33.6,424.4,477.16,7.822295082,21.79508197,33.6,725.45,525.34,5.772967033,19.83296703,35.1,937,568.39,4.697438017,16.91404959,35.1,1023.15,581.57,3.851456954,15.14503311,35.1,1116.1,631.03,3.486353591,13.86298343,35.1,1183.5,1373.56,3.752896175,17.56666667,42.7,3463.85
2017,fall,Crow,Cactus,Crow_Cactus,9/16/2017,1.91,0.127333333,23.76666667,37.5,189.3,84.6,2.729032258,24.99677419,37.5,429.3,177.5,2.909836066,26.72622951,38.8,1020.25,282.63,3.105824176,26.91098901,38.8,1538.55,381.41,3.15214876,26.21900826,38.8,1961.95,413.12,2.73589404,24.91788079,38.8,2269.85,510.41,2.819944751,23.95138122,38.8,2554.45,800.16,2.186229508,19.1784153,38.8,3809.9
2018,spring,Crow,Cattle,Crow_Cattle,4/20/2018,0,0,15.26666667,33.9,111.8,33.05,1.066129032,15.5516129,33.9,228.05,203.35,3.333606557,13.9442623,33.9,395.85,211.68,2.326153846,12.05714286,33.9,504.1,224.68,1.856859504,9.809090909,33.9,547.3,253.48,1.678675497,10.06821192,33.9,683.6,291.89,1.612651934,10.86906077,33.9,880.2,828.98,2.264972678,17.77185792,38.8,3595.45
2019,spring,Crow,Cattle,Crow_Cattle,4/9/2019,16.34,1.089333333,15.28666667,28.1,96.3,48.68,1.570322581,14.10967742,28.5,178.25,66.92,1.09704918,10.16229508,28.5,243.9,82.89,0.910879121,9.681318681,28.5,335,149.44,1.235041322,9.111570248,28.5,402.85,188.97,1.251456954,8.932450331,28.5,488.25,422.14,2.332265193,9.866850829,28.5,651.9,988.85,2.701775956,18.00054645,42.7,3639.3
2017,fall,Crow,Cattle,Crow_Cattle,9/16/2017,1.91,0.127333333,23.76666667,37.5,189.3,84.6,2.729032258,24.99677419,37.5,429.3,177.5,2.909836066,26.72622951,38.8,1020.25,282.63,3.105824176,26.91098901,38.8,1538.55,381.41,3.15214876,26.21900826,38.8,1961.95,413.12,2.73589404,24.91788079,38.8,2269.85,510.41,2.819944751,23.95138122,38.8,2554.45,800.16,2.186229508,19.1784153,38.8,3809.9
2018,fall,Crow,Cattle,Crow_Cattle,9/19/2018,154.94,10.32933333,24.82,33.4,217.7,203.72,6.571612903,27.02580645,37.2,478.75,303.41,4.973934426,27.96557377,42.7,1096.05,347.6,3.81978022,28.67252747,42.7,1699.25,402.69,3.328016529,28.56859504,42.7,2246.8,471.89,3.125099338,27.21390728,42.7,2609.6,504.94,2.789723757,25.31933702,42.7,2838.4,887.75,2.425546448,18.66174863,42.7,3914.65
2019,fall,Crow,Cattle,Crow_Cattle,9/23/2019,1.62,0.108,27.71333333,35.4,235.4,36.24,1.169032258,27.68709677,39.5,481.3,40.1,0.657377049,28.62786885,39.5,1136.2,63.87,0.701868132,28.3032967,39.5,1665.65,240.32,1.986115702,27.41652893,39.5,2107.4,465.05,3.079801325,26.09139073,39.5,2432.6,594.66,3.285414365,24.45635359,39.5,2651.2,1056.52,2.886666667,17.50245902,39.5,3440.5
2018,summer,Crow,Cattle,Crow_Cattle,6/19/2018,28.88,1.925333333,28.54,37.6,240.45,58.46,1.885806452,27.99677419,39.7,483.45,124.29,2.037540984,24.64754098,39.7,905.95,157.34,1.729010989,21.65824176,39.7,1133.1,327.64,2.707768595,19.3338843,39.7,1295.45,335.97,2.224966887,17.12582781,39.7,1403.7,348.97,1.92801105,14.78287293,39.7,1446.9,822.78,2.248032787,18.22349727,39.7,3754
2019,summer,Crow,Cattle,Crow_Cattle,6/19/2019,56.51,3.767333333,23.86666667,33.6,200.05,186.37,6.011935484,24.0483871,33.6,424.4,477.16,7.822295082,21.79508197,33.6,725.45,525.34,5.772967033,19.83296703,35.1,937,568.39,4.697438017,16.91404959,35.1,1023.15,581.57,3.851456954,15.14503311,35.1,1116.1,631.03,3.486353591,13.86298343,35.1,1183.5,1373.56,3.752896175,17.56666667,42.7,3463.85
2017,summer,Crow,Cattle,Crow_Cattle,6/17/2017,73.99,4.932666667,25.52,35.6,219.5,98.78,3.186451613,24.11290323,36.5,412.95,147.49,2.417868852,21.86065574,36.5,741.15,227.78,2.503076923,20.97252747,36.5,1028.1,256.28,2.118016529,19.35454545,36.5,1220,303.32,2.008741722,17.82516556,36.5,1356.75,349.67,1.931878453,16.23259669,36.5,1459.2,799.79,2.185218579,19.54699454,39,3945.25
2018,spring,Crow,Gas,Crow_Gas,4/20/2018,0,0,15.13333333,33.6,111.15,30.14,0.972258065,15.48064516,33.6,227.3,208.39,3.416229508,13.91967213,33.6,394.9,216.69,2.381208791,12.05054945,33.6,503,229.17,1.893966942,9.812396694,33.6,545.8,257.96,1.708344371,10.07748344,33.6,682.3,297.8,1.645303867,10.8679558,33.6,878.6,855.25,2.336748634,17.70382514,38.4,3571.85
2019,spring,Crow,Gas,Crow_Gas,4/8/2019,15.5,1.033333333,15.24666667,28.6,95.8,52.36,1.689032258,14.04193548,28.6,176.4,69.42,1.138032787,10.09344262,28.6,241.3,82.39,0.905384615,9.637362637,28.6,330.15,151.04,1.248264463,8.998347107,28.6,392.45,183.74,1.216821192,8.892715232,28.6,478.45,432.28,2.388287293,9.856906077,28.6,645.4,988.7,2.70136612,17.8920765,42.5,3605.3
2017,fall,Crow,Gas,Crow_Gas,9/16/2017,2.21,0.147333333,23.57333333,37.2,187.7,76.48,2.467096774,24.8516129,37.2,426.7,176.85,2.899180328,26.56721311,38.4,1010.5,284.71,3.128681319,26.74725275,38.4,1524.5,396.2,3.274380165,26.07190083,38.4,1945.45,427.9,2.833774834,24.78211921,38.4,2251.6,528.54,2.920110497,23.83093923,38.4,2535.1,816.94,2.232076503,19.10081967,38.4,3782.95
2018,fall,Crow,Gas,Crow_Gas,9/18/2018,179.37,11.958,24.7,32.3,217.9,215,6.935483871,27.01935484,37.1,478.4,303.91,4.982131148,27.93770492,42.5,1094.35,358.11,3.935274725,28.52857143,42.5,1686.45,410.49,3.392479339,28.38677686,42.5,2225.2,480.8,3.18410596,27,42.5,2579.05,510.94,2.822872928,25.11933702,42.5,2807.55,908.15,2.481284153,18.59508197,42.5,3890.6
2019,fall,Crow,Gas,Crow_Gas,9/23/2019,1.92,0.128,27.61333333,35.3,234.85,34.61,1.116451613,27.56451613,39.4,480,36.21,0.593606557,28.45737705,39.4,1126.3,63.51,0.697912088,28.14175824,39.4,1651.4,232.08,1.918016529,27.26859504,39.4,2090.45,469.11,3.106688742,25.96291391,39.4,2414.25,592.45,3.27320442,24.3281768,39.4,2630.1,1049.02,2.866174863,17.44071038,39.4,3415.55
2017,summer,Crow,Gas,Crow_Gas,6/18/2017,34.65,2.31,25.92,35.8,223.3,111.49,3.596451613,24.20322581,36.5,414.75,143.19,2.347377049,21.9295082,36.5,746.75,243.83,2.679450549,20.97802198,36.5,1030.25,268.42,2.218347107,19.44958678,36.5,1229.15,305.01,2.019933775,17.92781457,36.5,1370.95,360.38,1.991049724,16.40607735,36.5,1473.95,868.63,2.373306011,19.4704918,38.7,3917.8
2018,summer,Crow,Gas,Crow_Gas,6/20/2018,24.33,1.622,28.54666667,37.4,241.75,52.38,1.689677419,27.90645161,39.5,483.75,122.69,2.011311475,24.70983607,39.5,909,152.83,1.679450549,21.72417582,39.5,1137.5,329.26,2.721157025,19.36363636,39.5,1299,339.38,2.247549669,17.1807947,39.5,1407.75,351.86,1.943977901,14.81823204,39.5,1450.4,834.75,2.280737705,18.14344262,39.5,3725.4
2019,summer,Crow,Gas,Crow_Gas,6/18/2019,46.78,3.118666667,23.72666667,33.5,199.55,214.39,6.915806452,23.80322581,33.5,418.9,469.07,7.689672131,21.55245902,33.5,711.85,515.29,5.662527473,19.61428571,35,921.05,557.98,4.611404959,16.69504132,35,1002.8,572.16,3.789139073,15.0218543,35,1101.2,617.13,3.409558011,13.76464088,35,1164.4,1365.8,3.731693989,17.51994536,42.5,3444.2
2018,spring,Crow,Hill,Crow_Hill,4/20/2018,0,0,15.13333333,33.6,111.15,30.14,0.972258065,15.48064516,33.6,227.3,208.39,3.416229508,13.91967213,33.6,394.9,216.69,2.381208791,12.05054945,33.6,503,229.17,1.893966942,9.812396694,33.6,545.8,257.96,1.708344371,10.07748344,33.6,682.3,297.8,1.645303867,10.8679558,33.6,878.6,855.25,2.336748634,17.70382514,38.4,3571.85
2019,spring,Crow,Hill,Crow_Hill,4/8/2019,15.5,1.033333333,15.24666667,28.6,95.8,52.36,1.689032258,14.04193548,28.6,176.4,69.42,1.138032787,10.09344262,28.6,241.3,82.39,0.905384615,9.637362637,28.6,330.15,151.04,1.248264463,8.998347107,28.6,392.45,183.74,1.216821192,8.892715232,28.6,478.45,432.28,2.388287293,9.856906077,28.6,645.4,988.7,2.70136612,17.8920765,42.5,3605.3
2017,fall,Crow,Hill,Crow_Hill,9/16/2017,2.21,0.147333333,23.57333333,37.2,187.7,76.48,2.467096774,24.8516129,37.2,426.7,176.85,2.899180328,26.56721311,38.4,1010.5,284.71,3.128681319,26.74725275,38.4,1524.5,396.2,3.274380165,26.07190083,38.4,1945.45,427.9,2.833774834,24.78211921,38.4,2251.6,528.54,2.920110497,23.83093923,38.4,2535.1,816.94,2.232076503,19.10081967,38.4,3782.95
2018,fall,Crow,Hill,Crow_Hill,9/18/2018,179.37,11.958,24.7,32.3,217.9,215,6.935483871,27.01935484,37.1,478.4,303.91,4.982131148,27.93770492,42.5,1094.35,358.11,3.935274725,28.52857143,42.5,1686.45,410.49,3.392479339,28.38677686,42.5,2225.2,480.8,3.18410596,27,42.5,2579.05,510.94,2.822872928,25.11933702,42.5,2807.55,908.15,2.481284153,18.59508197,42.5,3890.6
2019,fall,Crow,Hill,Crow_Hill,9/23/2019,1.92,0.128,27.61333333,35.3,234.85,34.61,1.116451613,27.56451613,39.4,480,36.21,0.593606557,28.45737705,39.4,1126.3,63.51,0.697912088,28.14175824,39.4,1651.4,232.08,1.918016529,27.26859504,39.4,2090.45,469.11,3.106688742,25.96291391,39.4,2414.25,592.45,3.27320442,24.3281768,39.4,2630.1,1049.02,2.866174863,17.44071038,39.4,3415.55
2017,summer,Crow,Hill,Crow_Hill,6/18/2017,34.65,2.31,25.92,35.8,223.3,111.49,3.596451613,24.20322581,36.5,414.75,143.19,2.347377049,21.9295082,36.5,746.75,243.83,2.679450549,20.97802198,36.5,1030.25,268.42,2.218347107,19.44958678,36.5,1229.15,305.01,2.019933775,17.92781457,36.5,1370.95,360.38,1.991049724,16.40607735,36.5,1473.95,868.63,2.373306011,19.4704918,38.7,3917.8
2018,summer,Crow,Hill,Crow_Hill,6/20/2018,24.33,1.622,28.54666667,37.4,241.75,52.38,1.689677419,27.90645161,39.5,483.75,122.69,2.011311475,24.70983607,39.5,909,152.83,1.679450549,21.72417582,39.5,1137.5,329.26,2.721157025,19.36363636,39.5,1299,339.38,2.247549669,17.1807947,39.5,1407.75,351.86,1.943977901,14.81823204,39.5,1450.4,834.75,2.280737705,18.14344262,39.5,3725.4
2019,summer,Crow,Hill,Crow_Hill,6/18/2019,46.78,3.118666667,23.72666667,33.5,199.55,214.39,6.915806452,23.80322581,33.5,418.9,469.07,7.689672131,21.55245902,33.5,711.85,515.29,5.662527473,19.61428571,35,921.05,557.98,4.611404959,16.69504132,35,1002.8,572.16,3.789139073,15.0218543,35,1101.2,617.13,3.409558011,13.76464088,35,1164.4,1365.8,3.731693989,17.51994536,42.5,3444.2
2018,spring,Davis,Cedarsnew,Davis_Cedarsnew,4/24/2018,41.63,2.775333333,13.62,29.6,90.25,135.45,4.369354839,12.57096774,29.6,163.25,236.23,3.872622951,11.75245902,29.6,298.5,303.34,3.333406593,9.756043956,29.6,377.3,308.54,2.549917355,7.608264463,29.6,406.4,335.37,2.220993377,7.849668874,29.6,512.65,335.67,1.854530387,8.533701657,31.1,658.5,1037.53,2.834781421,15.98852459,37.3,3164.55
2019,spring,Davis,Cedarsnew,Davis_Cedarsnew,4/17/2019,94.83,6.322,15.3,30.8,97.75,98.63,3.181612903,13.72258065,30.8,178.95,165.21,2.708360656,9.5,30.8,231.9,204.93,2.251978022,8.134065934,30.8,290.65,300.04,2.479669421,7.492561983,30.8,335.2,390.56,2.586490066,7.305960265,30.8,406.7,446.06,2.46441989,7.914917127,30.8,528.85,1426.54,3.897650273,16.23360656,43,3223.3
2017,fall,Davis,Cedarsnew,Davis_Cedarsnew,9/21/2017,12.64,0.842666667,22.88666667,34.3,182.3,19.35,0.624193548,23.68709677,34.8,405.35,169.96,2.786229508,25.3557377,37.3,937.1,332.01,3.648461538,25.92857143,37.3,1450.05,404.97,3.346859504,25.47768595,37.3,1873.4,592.52,3.92397351,23.9986755,37.3,2139.4,711.47,3.930773481,22.84696133,37.3,2372.2,1031.45,2.818169399,17.39726776,37.3,3391.2
2018,fall,Davis,Cedarsnew,Davis_Cedarsnew,9/26/2018,247.29,16.486,24.08666667,33.6,202.45,336.4,10.8516129,25.14193548,35.7,441.35,504.35,8.268032787,25.89508197,37.4,969.5,514.41,5.652857143,26.99230769,43,1546.2,611.97,5.057603306,26.91157025,43,2045.95,734.17,4.86205298,26.11523179,43,2434.55,796.83,4.402375691,23.80883978,43,2589.9,1188.66,3.247704918,16.72240437,43,3416.05
2019,fall,Davis,Cedarsnew,Davis_Cedarsnew,9/28/2019,33.63,2.242,26.34,34.7,229.5,70.88,2.286451613,26.39677419,35.4,467.85,208.27,3.414262295,27.47540984,38.6,1066,237.31,2.607802198,27.27362637,38.6,1572.1,364.89,3.015619835,26.48595041,38.6,1995.15,597.2,3.954966887,25.24039735,38.6,2306,701.66,3.876574586,23.67292818,38.6,2517.25,1248.36,3.410819672,16.01038251,38.6,3132.5
2017,summer,Davis,Cedarsnew,Davis_Cedarsnew,7/12/2017,157.72,10.51466667,26.79333333,34.5,233.05,162.61,5.245483871,26.38709677,35.5,471.6,405,6.639344262,24.17213115,35.5,864.95,467.8,5.140659341,21.92527473,35.5,1113.85,538.61,4.451322314,20.48429752,35.5,1333.55,628.48,4.162119205,18.75364238,35.5,1473.7,695.94,3.844972376,16.98342541,35.5,1561.75,983.42,2.686939891,17.73579235,38.8,3514.8
2018,summer,Davis,Cedarsnew,Davis_Cedarsnew,7/1/2018,59.26,3.950666667,27.66666667,36.4,240.25,91.23,2.942903226,27.08064516,36.4,483.75,219.76,3.602622951,25.4,36.4,939.05,273.05,3.000549451,21.25494505,36.4,1107.65,365.08,3.017190083,19.11404959,36.4,1265.7,531.68,3.521059603,16.54635762,36.4,1345.95,537.77,2.971104972,14.31657459,36.4,1396.55,1004.83,2.745437158,16.50901639,37.3,3338.6
2019,summer,Davis,Cedarsnew,Davis_Cedarsnew,6/27/2019,74.52,4.968,24.81333333,33.7,211.2,143.1,4.616129032,23.80645161,33.7,415.45,360.42,5.90852459,21.93278689,33.7,732.5,466.7,5.128571429,19.62967033,33.7,925.4,520.07,4.298099174,16.83719008,33.7,1030,571.18,3.782649007,14.63642384,33.7,1088.2,644.78,3.562320442,12.84696133,33.7,1122.3,1528.47,4.176147541,15.91120219,43,3096.1
2018,spring,Davis,Middlenew,Davis_Middlenew,4/24/2018,41.46,2.764,13.67333333,29.7,90.75,144.98,4.676774194,12.6,29.7,164.05,240.76,3.946885246,11.78196721,29.7,300.15,306.41,3.367142857,9.779120879,29.7,379.3,311.57,2.574958678,7.619834711,29.7,408.4,334.32,2.214039735,7.850331126,29.7,514.6,334.63,1.84878453,8.535911602,31.1,660.4,1046.2,2.858469945,16.01202186,37.2,3174.4
2019,spring,Davis,Middlenew,Davis_Middlenew,4/17/2019,86.6,5.773333333,15.37333333,30.9,98.55,91.81,2.961612903,13.77741935,30.9,180.1,156.54,2.566229508,9.537704918,30.9,233.45,200.65,2.204945055,8.165934066,30.9,292.5,298.62,2.467933884,7.510743802,30.9,337.05,388.92,2.575629139,7.314569536,30.9,408.85,449.2,2.481767956,7.922099448,30.9,531.5,1401.11,3.828169399,16.25464481,43,3233.65
2017,fall,Davis,Middlenew,Davis_Middlenew,9/21/2017,11.78,0.785333333,22.94666667,34.3,183.05,23.47,0.757096774,23.73870968,34.8,407,163.59,2.681803279,25.41147541,37.2,940.35,318.1,3.495604396,25.98901099,37.2,1455.2,405.83,3.353966942,25.53553719,37.2,1880.55,597,3.953642384,24.04834437,37.2,2147.2,717.01,3.961381215,22.89558011,37.2,2381,1029.2,2.812021858,17.42295082,37.2,3403.3
2018,fall,Davis,Middlenew,Davis_Middlenew,9/26/2018,242.21,16.14733333,24.06,33.6,202.45,317.85,10.25322581,25.12580645,35.7,441.4,494.93,8.113606557,25.90983607,37.4,970.5,498.73,5.480549451,27.01538462,43,1548.7,586,4.842975207,26.9446281,43,2051.05,715.86,4.740794702,26.15298013,43,2441.55,780.63,4.312872928,23.84364641,43,2597.65,1175.1,3.210655738,16.74016393,43,3424.95
2019,fall,Davis,Middlenew,Davis_Middlenew,9/28/2019,28.28,1.885333333,26.37333333,34.8,230.05,68.96,2.224516129,26.43870968,35.4,468.95,192.39,3.153934426,27.55081967,38.7,1071.1,214.53,2.357472527,27.36153846,38.7,1580.2,345.9,2.858677686,26.58264463,38.7,2006.65,582.9,3.860264901,25.32847682,38.7,2318.95,679.21,3.752541436,23.75856354,38.7,2531.95,1225.34,3.347923497,16.05355191,38.7,3149.2
2017,summer,Davis,Middlenew,Davis_Middlenew,7/13/2017,148.55,9.903333333,27.00666667,34.4,235.85,153.52,4.952258065,26.53548387,35.4,474.3,408.82,6.701967213,24.41967213,35.4,879.85,478.19,5.254835165,22.08681319,35.4,1128.45,548.91,4.536446281,20.72727273,35.4,1356.8,643.03,4.258476821,18.83774834,35.4,1486.45,708.82,3.916132597,17.1480663,35.4,1586.85,976.17,2.667131148,17.76612022,38.9,3528.25
2018,summer,Davis,Middlenew,Davis_Middlenew,7/2/2018,51.49,3.432666667,27.66,36.4,241.1,84.14,2.714193548,27.10967742,36.4,486.05,218.45,3.581147541,25.54918033,36.4,949.1,271.89,2.987802198,21.55164835,36.4,1130.25,373.93,3.090330579,19.29504132,36.4,1284.6,533.95,3.536092715,16.67549669,36.4,1363.05,540.06,2.983756906,14.54861878,36.4,1420.65,983.3,2.686612022,16.53743169,37.2,3350.85
2019,summer,Davis,Middlenew,Davis_Middlenew,6/27/2019,74.24,4.949333333,24.95333333,33.8,212.8,150.53,4.855806452,23.92580645,33.8,418.55,369.16,6.051803279,22.02131148,33.8,737.5,468.62,5.14967033,19.70989011,33.8,931.9,520.34,4.300330579,16.90330579,33.8,1036.95,573.75,3.799668874,14.69602649,33.8,1095.55,650.87,3.595966851,12.89502762,33.8,1129.55,1512.53,4.132595628,15.93770492,43,3107.05
2018,spring,Davis,Townnew,Davis_Townnew,4/24/2018,41.46,2.764,13.67333333,29.7,90.75,144.98,4.676774194,12.6,29.7,164.05,240.76,3.946885246,11.78196721,29.7,300.15,306.41,3.367142857,9.779120879,29.7,379.3,311.57,2.574958678,7.619834711,29.7,408.4,334.32,2.214039735,7.850331126,29.7,514.6,334.63,1.84878453,8.535911602,31.1,660.4,1046.2,2.858469945,16.01202186,37.2,3174.4
2019,spring,Davis,Townnew,Davis_Townnew,4/17/2019,86.6,5.773333333,15.37333333,30.9,98.55,91.81,2.961612903,13.77741935,30.9,180.1,156.54,2.566229508,9.537704918,30.9,233.45,200.65,2.204945055,8.165934066,30.9,292.5,298.62,2.467933884,7.510743802,30.9,337.05,388.92,2.575629139,7.314569536,30.9,408.85,449.2,2.481767956,7.922099448,30.9,531.5,1401.11,3.828169399,16.25464481,43,3233.65
2017,fall,Davis,Townnew,Davis_Townnew,9/21/2017,11.78,0.785333333,22.94666667,34.3,183.05,23.47,0.757096774,23.73870968,34.8,407,163.59,2.681803279,25.41147541,37.2,940.35,318.1,3.495604396,25.98901099,37.2,1455.2,405.83,3.353966942,25.53553719,37.2,1880.55,597,3.953642384,24.04834437,37.2,2147.2,717.01,3.961381215,22.89558011,37.2,2381,1029.2,2.812021858,17.42295082,37.2,3403.3
2018,fall,Davis,Townnew,Davis_Townnew,9/26/2018,242.21,16.14733333,24.06,33.6,202.45,317.85,10.25322581,25.12580645,35.7,441.4,494.93,8.113606557,25.90983607,37.4,970.5,498.73,5.480549451,27.01538462,43,1548.7,586,4.842975207,26.9446281,43,2051.05,715.86,4.740794702,26.15298013,43,2441.55,780.63,4.312872928,23.84364641,43,2597.65,1175.1,3.210655738,16.74016393,43,3424.95
2019,fall,Davis,Townnew,Davis_Townnew,9/28/2019,28.28,1.885333333,26.37333333,34.8,230.05,68.96,2.224516129,26.43870968,35.4,468.95,192.39,3.153934426,27.55081967,38.7,1071.1,214.53,2.357472527,27.36153846,38.7,1580.2,345.9,2.858677686,26.58264463,38.7,2006.65,582.9,3.860264901,25.32847682,38.7,2318.95,679.21,3.752541436,23.75856354,38.7,2531.95,1225.34,3.347923497,16.05355191,38.7,3149.2
